InvoiceDate,StockCode,units_sold,revenue,n_invoices,units_roll_7,revenue_roll_7,units_roll_14,revenue_roll_14,units_roll_30,revenue_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
2023-10-07,SKU10086,1,30.42,1,18.71,569.29,16.71,507.15,11.87,360.22,4.0,72.0,9.0,5,7,10,4,1,0
2023-10-08,SKU10086,3,91.26,1,4.29,130.37,16.57,502.8,11.93,362.25,1.0,104.0,5.0,6,8,10,4,1,0
2023-10-16,SKU10086,7,212.94,1,4.29,130.37,17.0,515.84,12.1,367.32,3.0,7.0,1.0,0,16,10,4,0,0
2023-10-17,SKU10086,2,60.84,1,4.0,121.68,16.57,502.8,12.1,367.32,7.0,4.0,8.0,1,17,10,4,0,0
2023-10-18,SKU10086,100,3042.0,1,17.29,525.83,23.29,708.35,15.37,466.69,2.0,7.0,6.0,2,18,10,4,0,0
2023-10-20,SKU10086,4,121.68,2,17.29,525.83,23.14,704.01,15.47,469.74,100.0,4.0,6.0,4,20,10,4,0,0
2023-10-23,SKU10086,9,269.22,3,18.0,546.91,23.43,712.37,15.53,471.61,4.0,4.0,5.0,0,23,10,4,0,0
2023-10-24,SKU10086,2,60.84,1,18.14,551.25,18.43,560.27,15.47,469.74,9.0,1.0,72.0,1,24,10,4,0,0
2023-10-25,SKU10086,7,212.94,2,18.71,568.64,11.5,349.5,15.57,472.78,2.0,3.0,104.0,2,25,10,4,0,0
2023-10-27,SKU10086,1,30.42,1,17.86,542.56,11.07,336.47,15.5,470.75,7.0,7.0,7.0,4,27,10,4,0,0
2023-10-31,SKU10086,2,60.84,1,17.86,542.56,10.93,332.12,13.17,399.77,1.0,2.0,4.0,1,31,10,4,0,0
2023-11-01,SKU10086,7,212.94,3,4.57,138.41,10.93,332.12,13.37,405.85,2.0,100.0,7.0,2,1,11,4,0,0
2023-11-02,SKU10086,3,91.26,1,4.43,134.07,10.86,329.95,13.27,402.81,7.0,4.0,4.0,3,2,11,4,0,0
2023-11-03,SKU10086,7,212.94,4,4.14,126.03,11.07,336.47,13.4,406.87,3.0,9.0,4.0,4,3,11,4,0,0
2023-11-04,SKU10086,4,108.0,2,4.43,132.76,11.29,342.01,13.47,408.44,7.0,2.0,1.0,5,4,11,4,1,0
2023-11-05,SKU10086,2,60.84,1,3.71,111.03,11.21,339.84,13.43,407.43,4.0,7.0,3.0,6,5,11,4,1,0
2023-11-06,SKU10086,1,30.42,1,3.71,111.03,10.79,326.8,13.17,399.31,2.0,1.0,7.0,0,6,11,4,0,0
2023-11-07,SKU10086,9,273.78000000000003,3,4.71,141.45,11.29,342.01,13.3,403.37,1.0,2.0,2.0,1,7,11,4,0,0
2023-11-08,SKU10086,2,60.84,1,4.0,119.73,4.29,129.07,13.33,404.38,9.0,7.0,100.0,2,8,11,4,0,0
2023-11-11,SKU10086,5,138.42000000000002,2,4.29,126.46,4.36,130.26,13.23,400.89,2.0,3.0,4.0,5,11,11,4,1,0
2023-11-12,SKU10086,4,121.68,2,3.86,113.43,4.0,119.73,13.17,399.47,5.0,7.0,9.0,6,12,11,4,1,0
2023-11-13,SKU10086,2,60.84,1,3.57,106.69,4.0,119.73,13.03,395.41,4.0,4.0,2.0,0,13,11,4,0,0
2023-11-14,SKU10086,1,30.42,1,3.43,102.34,3.57,106.69,12.9,391.35,2.0,2.0,7.0,1,14,11,4,0,0
2023-11-15,SKU10086,3,91.26,1,3.71,111.03,3.71,111.03,10.6,321.39,1.0,1.0,1.0,2,15,11,4,0,0
2023-11-16,SKU10086,7,212.94,2,3.43,102.34,4.07,121.9,7.37,223.03,3.0,9.0,2.0,3,16,11,4,0,0
2023-11-17,SKU10086,1,30.42,1,3.29,98.0,3.64,108.86,7.17,216.95,7.0,2.0,7.0,4,17,11,4,0,0
2023-11-18,SKU10086,2,60.84,1,2.86,86.91,3.57,106.69,7.1,214.92,1.0,5.0,3.0,5,18,11,4,1,0
2023-11-19,SKU10086,5,152.10000000000002,2,3.0,91.26,3.43,102.34,7.03,212.89,2.0,4.0,7.0,6,19,11,4,1,0
2023-11-20,SKU10086,9,273.78000000000003,4,4.0,121.68,3.79,114.18,7.2,217.96,5.0,2.0,4.0,0,20,11,4,0,0
2023-11-22,SKU10086,5,152.10000000000002,2,4.57,139.06,4.0,120.7,7.23,218.97,9.0,1.0,2.0,2,22,11,4,0,0
2023-11-23,SKU10086,9,273.78,2,5.43,165.14,4.57,138.09,7.5,227.09,5.0,3.0,1.0,3,23,11,4,0,0
2023-11-24,SKU10086,6,182.52,1,5.29,160.79,4.36,131.57,7.6,230.13,9.0,7.0,9.0,4,24,11,4,0,0
2023-11-25,SKU10086,6,182.52,1,6.0,182.52,4.64,140.26,7.57,229.11,6.0,1.0,2.0,5,25,11,4,1,0
2023-11-26,SKU10086,1,30.42,1,5.86,178.17,4.36,132.54,7.53,228.1,6.0,2.0,5.0,6,26,11,4,1,0
2023-11-27,SKU10086,5,152.10000000000002,2,5.86,178.17,4.43,134.72,4.37,131.77,1.0,5.0,4.0,0,27,11,4,0,0
2023-11-28,SKU10086,3,91.26,1,5.0,152.1,4.5,136.89,4.33,130.76,5.0,9.0,2.0,1,28,11,4,0,0
2023-11-30,SKU10086,3,91.26,1,4.71,143.41,4.64,141.24,4.13,124.82,3.0,5.0,1.0,3,30,11,4,0,0
2023-12-01,SKU10086,2,60.84,1,3.71,112.99,4.57,139.06,4.13,124.82,3.0,9.0,3.0,4,1,12,4,0,1
2023-12-02,SKU10086,1,30.42,1,3.0,91.26,4.14,126.03,3.93,118.74,2.0,6.0,7.0,5,2,12,4,1,1
2023-12-03,SKU10086,4,121.68,1,2.71,82.57,4.36,132.54,4.03,121.78,1.0,6.0,1.0,6,3,12,4,1,1
2023-12-07,SKU10086,1,30.42,1,2.71,82.57,4.29,130.37,4.0,120.77,4.0,1.0,2.0,3,7,12,4,0,1
2023-12-08,SKU10086,1,30.42,1,2.14,65.19,4.0,121.68,3.8,114.68,1.0,5.0,5.0,4,8,12,4,0,1
2023-12-10,SKU10086,1,30.42,1,1.86,56.49,3.43,104.3,3.73,112.66,1.0,3.0,9.0,6,10,12,4,1,1
2023-12-11,SKU10086,79,2403.18,3,12.71,386.77,8.71,265.09,6.13,185.66,1.0,3.0,5.0,0,11,12,4,0,1
2023-12-12,SKU10086,1,30.42,1,12.57,382.42,8.14,247.71,6.03,183.08,79.0,2.0,9.0,1,12,12,4,0,1
2023-12-13,SKU10086,1,30.42,1,12.57,382.42,7.79,236.84,6.0,182.06,1.0,1.0,6.0,2,13,12,4,0,1
2023-12-14,SKU10086,8,243.36,3,13.14,399.81,7.93,241.19,6.23,189.16,1.0,4.0,6.0,3,14,12,4,0,1
2023-12-15,SKU10086,3,91.26,1,13.43,408.5,8.07,245.53,6.03,183.08,8.0,1.0,1.0,4,15,12,4,0,1
2023-12-16,SKU10086,1,30.42,1,13.43,408.5,7.79,236.84,6.0,182.06,3.0,1.0,5.0,5,16,12,4,1,1
2023-12-22,SKU10086,12,365.04,3,15.0,456.3,8.43,256.4,6.23,189.62,1.0,1.0,3.0,4,22,12,4,0,1
2023-12-23,SKU10086,4,121.68,1,4.29,130.37,8.5,258.57,6.23,189.62,12.0,79.0,3.0,5,23,12,4,1,1
2023-12-24,SKU10086,4,121.68,3,4.71,143.41,8.64,262.92,6.3,191.65,4.0,1.0,2.0,6,24,12,4,1,1
2023-12-25,SKU10086,2,60.84,2,4.86,147.75,8.71,265.09,6.33,192.66,4.0,1.0,1.0,0,25,12,4,0,1
2023-12-26,SKU10086,3,91.26,1,4.14,126.03,8.64,262.92,6.33,192.66,2.0,8.0,4.0,1,26,12,4,0,1
2023-12-27,SKU10086,94,2859.48,2,17.14,521.49,15.29,464.99,9.23,280.88,3.0,3.0,1.0,2,27,12,4,0,1
2023-12-30,SKU10086,2,60.84,1,17.29,525.83,15.36,467.16,9.27,281.89,94.0,1.0,1.0,5,30,12,4,1,1
2023-12-31,SKU10086,5,152.10000000000002,3,16.29,495.41,15.64,475.86,9.37,284.93,2.0,12.0,1.0,6,31,12,4,1,1
2024-01-07,SKU10086,4,103.44,1,16.29,492.81,10.29,311.59,9.33,283.31,5.0,4.0,79.0,6,7,1,1,1,0
2024-01-09,SKU10086,5,152.1,1,16.43,497.15,10.57,320.28,9.2,279.26,4.0,4.0,1.0,1,9,1,1,0,0
2024-01-10,SKU10086,5,152.1,1,16.86,510.19,10.86,328.97,9.2,279.26,5.0,2.0,1.0,2,10,1,1,0,0
2024-01-11,SKU10086,8,243.36,2,17.57,531.92,10.86,328.97,9.17,278.24,5.0,3.0,8.0,3,11,1,1,0,0
2024-01-13,SKU10086,1,30.42,1,4.29,127.77,10.71,324.63,9.0,273.17,8.0,94.0,3.0,5,13,1,1,1,0
2024-01-14,SKU10086,2,60.84,1,4.29,127.77,10.79,326.8,8.87,269.12,1.0,2.0,1.0,6,14,1,1,1,0
2024-01-18,SKU10086,3,91.26,1,4.0,119.07,10.14,307.24,8.93,271.14,2.0,5.0,12.0,3,18,1,1,0,0
2024-01-19,SKU10086,1,30.42,1,3.57,108.64,9.93,300.72,8.8,267.09,3.0,4.0,4.0,4,19,1,1,0,0
2024-01-20,SKU10086,1,30.42,1,3.0,91.26,9.71,294.21,8.73,265.06,1.0,5.0,4.0,5,20,1,1,1,0
2024-01-21,SKU10086,4,121.68,1,2.86,86.91,9.86,298.55,8.77,266.07,1.0,5.0,2.0,6,21,1,1,1,0
2024-01-22,SKU10086,11,334.62,2,3.29,99.95,10.43,315.93,9.07,275.2,4.0,8.0,3.0,0,22,1,1,0,0
2024-01-24,SKU10086,3,91.26,1,3.57,108.64,3.93,118.2,9.13,277.23,11.0,1.0,94.0,2,24,1,1,0,0
2024-01-25,SKU10086,5,138.42000000000002,2,4.0,119.73,4.14,123.75,9.17,277.79,3.0,2.0,2.0,3,25,1,1,0,0
2024-01-27,SKU10086,1,30.42,1,3.71,111.03,3.86,115.05,9.17,277.79,5.0,3.0,5.0,5,27,1,1,1,0
2024-01-28,SKU10086,5,152.10000000000002,2,4.29,128.42,3.93,118.53,9.3,281.84,1.0,1.0,4.0,6,28,1,1,1,0
2024-01-29,SKU10086,4,121.68,2,4.71,141.45,3.86,116.36,9.4,284.88,5.0,1.0,5.0,0,29,1,1,0,0
2024-01-30,SKU10086,9,273.78,1,5.43,163.18,4.14,125.05,7.07,213.9,4.0,4.0,5.0,1,30,1,1,0,0
2024-01-31,SKU10086,76,2311.92,3,14.71,445.65,9.0,272.8,9.57,289.95,9.0,11.0,8.0,2,31,1,1,0,0
2024-02-01,SKU10086,10,304.2,2,15.71,476.07,9.64,292.36,9.87,299.08,76.0,3.0,1.0,3,1,2,1,0,0
2024-02-03,SKU10086,2,60.84,1,15.29,464.99,9.64,292.36,9.67,293.0,10.0,5.0,2.0,5,3,2,1,1,0
2024-02-05,SKU10086,5,152.10000000000002,2,15.86,482.37,9.79,296.7,9.73,295.02,2.0,1.0,3.0,0,5,2,1,0,0
2024-02-06,SKU10086,1,30.42,1,15.29,464.99,9.79,296.7,9.73,295.02,5.0,5.0,1.0,1,6,2,1,0,0
2024-02-07,SKU10086,3,91.26,1,15.14,460.65,9.93,301.05,9.43,285.9,1.0,4.0,1.0,2,7,2,1,0,0
2024-02-09,SKU10086,7,212.94,2,14.86,451.95,10.14,307.57,9.53,288.94,3.0,9.0,4.0,4,9,2,1,0,0
2024-02-13,SKU10086,3,91.26,1,4.43,134.72,9.57,290.19,9.5,287.93,7.0,76.0,11.0,1,13,2,1,0,0
2024-02-14,SKU10086,2,60.84,1,3.29,99.95,9.5,288.01,9.5,287.93,3.0,10.0,3.0,2,14,2,1,0,0
2024-02-15,SKU10086,2,60.84,1,3.29,99.95,9.29,282.47,9.47,286.91,2.0,2.0,5.0,3,15,2,1,0,0
2024-02-16,SKU10086,11,334.62,3,4.14,126.03,10.0,304.2,6.7,202.75,2.0,5.0,1.0,4,16,2,1,0,0
2024-02-17,SKU10086,6,182.52,1,4.86,147.75,10.07,306.37,6.83,206.81,11.0,1.0,5.0,5,17,2,1,1,0
2024-02-18,SKU10086,4,121.68,1,5.0,152.1,10.07,306.37,6.8,205.79,6.0,3.0,4.0,6,18,2,1,1,0
2024-02-19,SKU10086,4,121.68,1,4.57,139.06,9.71,295.51,6.8,206.4,4.0,7.0,9.0,0,19,2,1,0,0
2024-02-20,SKU10086,2,60.84,1,4.43,134.72,4.43,134.72,6.7,203.36,4.0,3.0,76.0,1,20,2,1,0,0
2024-02-21,SKU10086,3,91.26,1,4.57,139.06,3.93,119.51,6.63,201.33,2.0,2.0,10.0,2,21,2,1,0,0
2024-02-23,SKU10086,2,60.84,1,4.57,139.06,3.93,119.51,6.43,195.25,3.0,2.0,2.0,4,23,2,1,0,0
2024-02-27,SKU10086,2,60.84,1,3.29,99.95,3.71,112.99,6.47,196.26,2.0,11.0,5.0,1,27,2,1,0,0
2024-02-28,SKU10086,13,395.46000000000004,3,4.29,130.37,4.57,139.06,6.83,207.41,2.0,6.0,1.0,2,28,2,1,0,0
2024-03-01,SKU10086,1,30.42,1,3.86,117.33,4.43,134.72,6.77,205.39,13.0,4.0,3.0,4,1,3,1,0,0
2024-03-03,SKU10086,4,121.68,1,3.86,117.33,4.21,128.2,6.87,208.43,1.0,4.0,7.0,6,3,3,1,1,0
2024-03-06,SKU10086,1,30.42,1,3.71,112.99,4.07,123.85,6.87,208.43,4.0,2.0,3.0,2,6,3,1,0,0
2024-03-07,SKU10086,1,30.42,1,3.43,104.3,4.0,121.68,6.77,205.39,1.0,3.0,2.0,3,7,3,1,0,0
2024-03-08,SKU10086,7,203.82,3,4.14,124.72,4.36,131.89,6.63,201.03,1.0,2.0,2.0,4,8,3,1,0,0
2024-03-09,SKU10086,3,91.26,1,4.29,129.07,3.79,114.51,6.63,201.03,7.0,2.0,11.0,5,9,3,1,1,0
2024-03-10,SKU10086,1,30.42,1,2.57,76.92,3.43,103.65,6.5,197.43,3.0,13.0,6.0,6,10,3,1,1,0
2024-03-12,SKU10086,3,91.26,2,2.86,85.61,3.36,101.47,6.57,199.45,1.0,1.0,4.0,1,12,3,1,0,0
2024-03-13,SKU10086,10,304.2,2,3.71,111.69,3.79,114.51,6.73,204.52,3.0,4.0,4.0,2,13,3,1,0,0
2024-03-16,SKU10086,2,60.84,1,3.86,116.03,3.79,114.51,6.67,202.5,10.0,1.0,2.0,5,16,3,1,1,0
2024-03-17,SKU10086,4,121.68,2,4.29,129.07,3.86,116.68,6.5,197.43,2.0,1.0,3.0,6,17,3,1,1,0
2024-03-19,SKU10086,8,243.36,1,4.43,134.72,4.29,129.72,4.23,128.47,4.0,7.0,2.0,1,19,3,1,0,0
2024-03-20,SKU10086,4,117.12,2,4.57,138.41,4.43,133.74,4.03,122.24,8.0,3.0,2.0,2,20,3,1,0,0
2024-03-21,SKU10086,1,30.42,1,4.57,138.41,3.57,107.67,4.0,121.22,4.0,1.0,13.0,3,21,3,1,0,0
2024-03-22,SKU10086,2,60.84,1,4.43,134.07,3.64,109.84,3.9,118.18,1.0,3.0,1.0,4,22,3,1,0,0
2024-03-23,SKU10086,9,273.78,4,4.29,129.72,4.0,120.7,4.17,126.29,2.0,10.0,4.0,5,23,3,1,1,0
2024-03-25,SKU10086,6,182.52,1,4.86,147.1,4.36,131.57,4.27,129.34,9.0,2.0,1.0,0,25,3,1,0,0
2024-03-27,SKU10086,2,60.84,1,4.57,138.41,4.43,133.74,4.1,124.27,6.0,4.0,1.0,2,27,3,1,0,0
2024-03-29,SKU10086,1,30.42,1,3.57,107.99,4.0,121.35,4.03,122.24,2.0,8.0,7.0,4,29,3,1,0,0
2024-03-30,SKU10086,1,30.42,1,3.14,95.61,3.86,117.01,4.0,121.22,1.0,4.0,3.0,5,30,3,1,1,0
2024-03-31,SKU10086,2,60.84,1,3.29,99.95,3.93,119.18,4.0,121.22,1.0,1.0,1.0,6,31,3,1,1,0
2024-04-02,SKU10086,5,152.10000000000002,2,3.71,112.99,4.07,123.53,3.8,115.14,2.0,2.0,3.0,1,2,4,2,0,0
2024-04-03,SKU10086,3,91.26,1,2.86,86.91,3.57,108.32,3.7,112.1,5.0,9.0,10.0,2,3,4,2,0,0
2024-04-05,SKU10086,1,30.42,1,2.14,65.19,3.5,106.14,3.6,109.06,3.0,6.0,2.0,4,5,4,2,0,0
2024-04-06,SKU10086,1,30.42,1,2.0,60.84,3.29,99.63,3.5,106.01,1.0,2.0,4.0,5,6,4,2,1,0
2024-04-09,SKU10086,14,425.88,3,3.86,117.33,3.71,112.66,3.9,118.18,1.0,1.0,8.0,1,9,4,2,0,0
2024-04-10,SKU10086,6,182.51999999999998,2,4.57,139.06,3.86,117.33,4.0,121.22,14.0,1.0,4.0,2,10,4,2,0,0
2024-04-11,SKU10086,9,273.78000000000003,2,5.57,169.48,4.43,134.72,4.23,128.32,6.0,2.0,1.0,3,11,4,2,0,0
2024-04-13,SKU10086,1,25.86,1,5.0,151.45,4.36,132.22,4.2,127.16,9.0,5.0,2.0,5,13,4,2,1,0
2024-04-16,SKU10086,13,395.46000000000004,3,6.43,194.91,4.64,140.91,4.2,127.16,1.0,3.0,9.0,1,16,4,2,0,0
2024-04-17,SKU10086,3,91.26,1,6.71,203.6,4.43,134.39,4.27,129.18,13.0,1.0,6.0,2,17,4,2,0,0
2024-04-18,SKU10086,4,121.68,2,7.14,216.63,4.57,138.74,4.27,129.18,3.0,1.0,2.0,3,18,4,2,0,0
2024-04-20,SKU10086,5,152.1,1,5.86,177.52,4.86,147.43,4.4,133.24,4.0,14.0,1.0,5,20,4,2,1,0
2024-04-21,SKU10086,1,30.42,1,5.14,155.79,4.86,147.43,4.4,133.24,5.0,6.0,1.0,6,21,4,2,1,0
2024-04-22,SKU10086,5,152.10000000000002,2,4.57,138.41,5.07,153.95,4.33,131.52,1.0,9.0,2.0,0,22,4,2,0,0
2024-04-24,SKU10086,1,30.42,1,4.57,139.06,4.79,145.26,4.27,129.49,5.0,1.0,5.0,2,24,4,2,0,0
2024-04-25,SKU10086,1,30.42,1,2.86,86.91,4.64,140.91,4.27,129.49,1.0,13.0,3.0,3,25,4,2,0,0
2024-04-26,SKU10086,2,60.84,1,2.71,82.57,4.71,143.08,4.23,128.47,1.0,3.0,1.0,4,26,4,2,0,0
2024-04-27,SKU10086,2,60.84,1,2.43,73.88,4.79,145.26,3.97,120.36,2.0,4.0,1.0,5,27,4,2,1,0
2024-04-28,SKU10086,1,30.42,1,1.86,56.49,3.86,117.01,3.93,119.35,2.0,5.0,14.0,6,28,4,2,1,0
2024-04-29,SKU10086,3,91.26,2,2.14,65.19,3.64,110.49,3.9,118.33,1.0,1.0,6.0,0,29,4,2,0,0
2024-04-30,SKU10086,8,243.36,1,2.57,78.22,3.57,108.32,3.9,118.33,3.0,5.0,9.0,1,30,4,2,0,0
2024-05-03,SKU10086,3,91.26,2,2.86,86.91,3.71,112.99,3.87,117.47,8.0,1.0,1.0,4,3,5,2,0,0
2024-05-04,SKU10086,1,30.42,1,2.86,86.91,2.86,86.91,3.87,117.47,3.0,1.0,13.0,5,4,5,2,1,0
2024-05-06,SKU10086,3,86.7,2,3.0,90.61,2.86,86.59,3.9,118.33,1.0,2.0,3.0,0,6,5,2,0,0
2024-05-07,SKU10086,3,91.26,2,3.14,94.95,2.79,84.42,3.7,112.25,3.0,2.0,4.0,1,7,5,2,0,0
2024-05-12,SKU10086,7,212.94,1,4.0,121.03,2.93,88.76,3.73,113.26,3.0,1.0,5.0,6,12,5,2,1,0
2024-05-14,SKU10086,3,91.26,2,4.0,121.03,3.07,93.11,3.77,114.28,7.0,3.0,1.0,1,14,5,2,0,0
2024-05-15,SKU10086,4,121.68,1,3.43,103.65,3.0,90.93,3.87,117.32,3.0,8.0,5.0,2,15,5,2,0,0
2024-05-16,SKU10086,3,91.26,1,3.43,103.65,3.14,95.28,3.93,119.35,4.0,3.0,1.0,3,16,5,2,0,0
2024-05-17,SKU10086,13,395.46,2,5.14,155.79,4.0,121.35,4.3,130.5,3.0,1.0,1.0,4,17,5,2,0,0
2024-05-18,SKU10086,1,30.42,1,4.86,147.75,3.93,119.18,4.17,126.45,13.0,3.0,2.0,5,18,5,2,1,0
2024-05-20,SKU10086,2,60.84,1,4.71,143.41,3.93,119.18,4.13,125.43,1.0,3.0,2.0,0,20,5,2,0,0
2024-05-22,SKU10086,8,243.36,3,4.86,147.75,4.43,134.39,4.37,132.53,2.0,7.0,1.0,2,22,5,2,0,0
2024-05-26,SKU10086,3,91.26,1,4.86,147.75,4.43,134.39,4.43,134.56,8.0,3.0,3.0,6,26,5,2,1,0
2024-05-27,SKU10086,2,60.84,2,4.57,139.06,4.0,121.35,4.03,122.39,3.0,4.0,8.0,0,27,5,2,0,0
2024-05-28,SKU10086,4,117.12,4,4.71,142.76,4.07,123.2,3.97,120.21,2.0,3.0,3.0,1,28,5,2,0,0
2024-05-29,SKU10086,4,121.68,1,3.43,103.65,4.29,129.72,3.8,115.14,4.0,13.0,1.0,2,29,5,2,0,0
2024-05-31,SKU10086,5,152.10000000000002,2,4.0,121.03,4.43,134.39,3.93,119.35,4.0,1.0,3.0,4,31,5,2,0,0
2024-06-01,SKU10086,7,212.94,2,4.71,142.76,4.71,143.08,3.73,113.26,5.0,2.0,3.0,5,1,6,2,1,0
2024-06-03,SKU10086,1,30.42,1,3.71,112.34,4.29,130.05,3.67,111.24,7.0,8.0,7.0,0,3,6,2,0,0
2024-06-05,SKU10086,1,25.86,1,3.43,102.99,4.14,125.37,3.57,108.04,1.0,3.0,3.0,2,5,6,2,0,0
2024-06-06,SKU10086,3,91.26,1,3.57,107.34,4.07,123.2,3.5,106.01,1.0,2.0,4.0,3,6,6,2,0,0
2024-06-07,SKU10086,3,91.26,1,3.43,103.65,4.07,123.2,3.57,108.04,3.0,4.0,3.0,4,7,6,2,0,0
2024-06-08,SKU10086,1,30.42,1,3.0,90.61,3.21,97.13,3.43,103.99,3.0,4.0,13.0,5,8,6,2,1,0
2024-06-11,SKU10086,3,91.26,1,2.71,81.92,3.36,101.47,3.5,106.01,1.0,5.0,1.0,1,11,6,2,0,0
2024-06-12,SKU10086,11,298.14,3,3.29,94.09,4.0,118.42,3.83,114.94,3.0,7.0,2.0,2,12,6,2,0,0
2024-06-13,SKU10086,4,121.68,2,3.71,107.13,3.71,109.73,3.9,116.97,11.0,1.0,8.0,3,13,6,2,0,0
2024-06-17,SKU10086,8,243.36,4,4.71,138.2,4.07,120.6,4.1,123.05,4.0,1.0,3.0,0,17,6,2,0,0
2024-06-18,SKU10086,1,30.42,1,4.43,129.51,4.0,118.42,4.1,123.05,8.0,3.0,2.0,1,18,6,2,0,0
2024-06-19,SKU10086,3,91.26,1,4.43,129.51,3.93,116.58,4.1,123.05,1.0,3.0,4.0,2,19,6,2,0,0
2024-06-20,SKU10086,1,30.42,1,4.43,129.51,3.71,110.06,3.87,115.95,3.0,1.0,4.0,3,20,6,2,0,0
2024-06-21,SKU10086,2,51.72,1,4.29,123.86,3.5,102.89,3.83,114.63,1.0,3.0,5.0,4,21,6,2,0,0
2024-06-23,SKU10086,4,121.68,2,3.29,98.65,3.29,96.37,3.93,117.68,2.0,11.0,7.0,6,23,6,2,1,0
2024-06-24,SKU10086,3,91.26,1,3.14,94.3,3.43,100.71,3.93,117.83,4.0,4.0,1.0,0,24,6,2,0,0
2024-06-25,SKU10086,1,25.86,1,2.14,63.23,3.43,100.71,3.87,115.65,3.0,8.0,1.0,1,25,6,2,0,0
2024-06-26,SKU10086,1,25.86,1,2.14,62.58,3.29,96.04,3.67,109.41,1.0,1.0,3.0,2,26,6,2,0,0
2024-06-27,SKU10086,1,25.86,1,1.86,53.24,3.14,91.37,3.6,107.23,1.0,3.0,3.0,3,27,6,2,0,0
2024-06-28,SKU10086,1,30.42,1,1.86,53.24,3.14,91.37,3.5,104.19,1.0,1.0,1.0,4,28,6,2,0,0
2024-07-02,SKU10086,6,182.52,2,2.43,71.92,3.36,97.89,3.6,107.23,1.0,2.0,3.0,1,2,7,3,0,0
2024-07-04,SKU10086,2,60.84,1,2.14,63.23,2.71,80.94,3.23,96.08,6.0,4.0,11.0,3,4,7,3,0,0
2024-07-06,SKU10086,8,243.36,3,2.86,84.96,3.0,89.63,3.47,103.18,2.0,3.0,4.0,5,6,7,3,1,0
2024-07-08,SKU10086,10,304.2,1,4.14,124.72,3.14,93.98,3.73,111.29,8.0,1.0,8.0,0,8,7,3,0,0
2024-07-11,SKU10086,1,30.42,1,4.14,125.37,3.14,93.98,3.5,104.19,10.0,1.0,1.0,3,11,7,3,0,0
2024-07-12,SKU10086,2,60.84,2,4.29,130.37,3.07,91.8,3.47,103.18,1.0,1.0,3.0,4,12,7,3,0,0
2024-07-17,SKU10086,4,121.68,1,4.71,143.41,3.29,98.32,3.53,105.2,2.0,1.0,1.0,2,17,7,3,0,0
2024-07-18,SKU10086,8,243.36,4,5.0,152.1,3.71,112.01,3.67,109.41,4.0,6.0,2.0,3,18,7,3,0,0
2024-07-20,SKU10086,1,30.42,1,4.86,147.75,3.5,105.49,3.57,106.37,8.0,2.0,4.0,5,20,7,3,1,0
2024-07-25,SKU10086,3,91.26,1,4.14,126.03,3.5,105.49,3.5,104.34,1.0,8.0,3.0,3,25,7,3,0,0
2024-07-26,SKU10086,4,121.68,2,3.29,99.95,3.71,112.34,3.4,101.3,3.0,10.0,1.0,4,26,7,3,0,0
2024-07-28,SKU10086,1,25.86,1,3.29,99.3,3.71,112.34,3.4,101.15,4.0,1.0,1.0,6,28,7,3,1,0
2024-07-29,SKU10086,8,243.36,1,4.14,125.37,4.21,127.87,3.63,108.4,1.0,2.0,1.0,0,29,7,3,0,0
2024-07-30,SKU10086,1,30.42,1,3.71,112.34,4.21,127.87,3.57,106.37,8.0,4.0,1.0,1,30,7,3,0,0
2024-08-01,SKU10086,4,112.56,2,3.14,93.65,4.07,122.88,3.6,107.08,1.0,8.0,6.0,3,1,8,3,0,0
2024-08-02,SKU10086,1,30.42,1,3.14,93.65,4.0,120.7,3.6,107.08,4.0,1.0,2.0,4,2,8,3,0,0
2024-08-03,SKU10086,2,60.84,1,3.0,89.31,3.57,107.67,3.57,106.07,1.0,3.0,8.0,5,3,8,3,1,0
2024-08-05,SKU10086,4,121.68,2,3.0,89.31,3.14,94.63,3.33,100.18,2.0,4.0,10.0,0,5,8,3,0,0
2024-08-07,SKU10086,3,91.26,1,3.29,98.65,3.29,98.97,3.3,99.17,4.0,1.0,1.0,2,7,8,3,0,0
2024-08-09,SKU10086,3,91.26,2,2.57,76.92,3.36,101.15,3.13,94.1,3.0,8.0,2.0,4,9,8,3,0,0
2024-08-13,SKU10086,10,304.20000000000005,2,3.86,116.03,3.79,114.18,3.43,103.23,3.0,1.0,4.0,1,13,8,3,0,0
2024-08-14,SKU10086,3,91.26,1,3.71,112.99,3.43,103.32,3.43,103.23,10.0,4.0,8.0,2,14,8,3,0,0
2024-08-16,SKU10086,5,152.1,1,4.29,130.37,3.71,112.01,3.57,107.28,3.0,1.0,1.0,4,16,8,3,0,0
2024-08-17,SKU10086,2,51.72,1,4.29,129.07,3.64,109.19,3.57,107.28,5.0,2.0,3.0,5,17,8,3,1,0
2024-08-18,SKU10086,2,60.84,2,4.0,120.38,3.5,104.84,3.5,105.25,2.0,4.0,4.0,6,18,8,3,1,0
2024-08-19,SKU10086,5,142.98000000000002,2,4.29,127.77,3.79,113.21,3.57,106.98,2.0,3.0,1.0,0,19,8,3,0,0
2024-08-20,SKU10086,5,152.10000000000002,3,4.57,136.46,3.57,106.69,3.7,111.19,5.0,3.0,8.0,1,20,8,3,0,0
