sku_id,week_start,type,value,baseline,ci_lower,ci_upper,step
SKU096,2026-01-12,actual,10.0,19.75,10.0,10.0,0
SKU096,2026-01-19,actual,21.0,17.0,21.0,21.0,0
SKU096,2026-01-26,actual,19.0,13.25,19.0,19.0,0
SKU096,2026-02-02,actual,15.0,15.25,15.0,15.0,0
SKU096,2026-02-09,actual,15.0,16.25,15.0,15.0,0
SKU096,2026-02-16,actual,11.0,17.5,11.0,11.0,0
SKU096,2026-02-23,actual,10.0,15.0,10.0,10.0,0
SKU096,2026-03-02,actual,16.0,12.75,16.0,16.0,0
SKU096,2026-03-09,actual,14.0,13.0,14.0,14.0,0
SKU096,2026-03-16,actual,9.0,12.75,9.0,9.0,0
SKU096,2026-03-23,actual,13.0,12.25,13.0,13.0,0
SKU096,2026-03-30,actual,16.0,13.0,16.0,16.0,0
SKU096,2026-04-06,actual,17.0,13.0,17.0,17.0,0
SKU096,2026-04-13,actual,17.0,13.75,17.0,17.0,0
SKU096,2026-04-20,actual,9.0,15.75,9.0,9.0,0
SKU096,2026-04-27,actual,14.0,14.75,14.0,14.0,0
SKU096,2026-05-04,actual,19.0,14.25,19.0,19.0,0
SKU096,2026-05-11,actual,9.0,14.75,9.0,9.0,0
SKU096,2026-05-18,actual,13.0,12.75,13.0,13.0,0
SKU096,2026-05-25,actual,21.0,13.75,21.0,21.0,0
SKU096,2026-06-01,actual,18.0,15.5,18.0,18.0,0
SKU096,2026-06-08,actual,20.0,15.25,20.0,20.0,0
SKU096,2026-06-15,actual,16.0,18.0,16.0,16.0,0
SKU097,2025-07-28,actual,64.0,0.0,64.0,64.0,0
SKU097,2025-08-04,actual,73.0,64.0,73.0,73.0,0
SKU097,2025-08-11,actual,138.0,68.5,138.0,138.0,0
SKU097,2025-08-18,actual,61.0,91.66666666666667,61.0,61.0,0
SKU097,2025-08-25,actual,98.0,84.0,98.0,98.0,0
SKU097,2025-09-01,actual,87.0,92.5,87.0,87.0,0
SKU097,2025-09-08,actual,78.0,96.0,78.0,78.0,0
SKU097,2025-09-15,actual,91.0,81.0,91.0,91.0,0
SKU097,2025-09-22,actual,74.0,88.5,74.0,74.0,0
SKU097,2025-09-29,actual,85.0,82.5,85.0,85.0,0
SKU097,2025-10-06,actual,79.0,82.0,79.0,79.0,0
SKU097,2025-10-13,actual,67.0,82.25,67.0,67.0,0
SKU097,2025-10-20,actual,177.0,76.25,177.0,177.0,0
SKU097,2025-10-27,actual,80.0,102.0,80.0,80.0,0
SKU097,2025-11-03,actual,86.0,100.75,86.0,86.0,0
SKU097,2025-11-10,actual,97.0,102.5,97.0,97.0,0
SKU097,2025-11-17,actual,84.0,110.0,84.0,84.0,0
SKU097,2025-11-24,actual,69.0,86.75,69.0,69.0,0
SKU097,2025-12-01,actual,79.0,84.0,79.0,79.0,0
SKU097,2025-12-08,actual,67.0,82.25,67.0,67.0,0
SKU097,2025-12-15,actual,69.0,74.75,69.0,69.0,0
SKU097,2025-12-22,actual,131.0,71.0,131.0,131.0,0
SKU097,2025-12-29,actual,70.0,86.5,70.0,70.0,0
SKU097,2026-01-05,actual,66.0,84.25,66.0,66.0,0
SKU097,2026-01-12,actual,62.0,84.0,62.0,62.0,0
SKU097,2026-01-19,actual,72.0,82.25,72.0,72.0,0
SKU097,2026-01-26,actual,78.0,67.5,78.0,78.0,0
SKU097,2026-02-02,actual,42.0,69.5,42.0,42.0,0
SKU097,2026-02-09,actual,71.0,63.5,71.0,71.0,0
SKU097,2026-02-16,actual,48.0,65.75,48.0,48.0,0
SKU097,2026-02-23,actual,44.0,59.75,44.0,44.0,0
SKU097,2026-03-02,actual,37.0,51.25,37.0,37.0,0
SKU097,2026-03-09,actual,69.0,50.0,69.0,69.0,0
SKU097,2026-03-16,actual,44.0,49.5,44.0,44.0,0
SKU097,2026-03-23,actual,42.0,48.5,42.0,42.0,0
SKU097,2026-03-30,actual,40.0,48.0,40.0,40.0,0
SKU097,2026-04-06,actual,59.0,48.75,59.0,59.0,0
SKU097,2026-04-13,actual,54.0,46.25,54.0,54.0,0
SKU097,2026-04-20,actual,53.0,48.75,53.0,53.0,0
SKU097,2026-04-27,actual,76.0,51.5,76.0,76.0,0
SKU097,2026-05-04,actual,58.0,60.5,58.0,58.0,0
SKU097,2026-05-11,actual,41.0,60.25,41.0,41.0,0
SKU097,2026-05-18,actual,57.0,57.0,57.0,57.0,0
SKU097,2026-05-25,actual,45.0,58.0,45.0,45.0,0
SKU097,2026-06-01,actual,54.0,50.25,54.0,54.0,0
SKU097,2026-06-08,actual,69.0,49.25,69.0,69.0,0
SKU097,2026-06-15,actual,52.0,56.25,52.0,52.0,0
SKU098,2024-06-24,actual,10.0,0.0,10.0,10.0,0
SKU098,2024-07-01,actual,17.0,10.0,17.0,17.0,0
SKU098,2024-07-08,actual,10.0,13.5,10.0,10.0,0
SKU098,2024-07-15,actual,16.0,12.333333333333334,16.0,16.0,0
SKU098,2024-07-22,actual,11.0,13.25,11.0,11.0,0
SKU098,2024-07-29,actual,10.0,13.5,10.0,10.0,0
SKU098,2024-08-05,actual,14.0,11.75,14.0,14.0,0
SKU098,2024-08-12,actual,19.0,12.75,19.0,19.0,0
SKU098,2024-08-19,actual,16.0,13.5,16.0,16.0,0
SKU098,2024-08-26,actual,11.0,14.75,11.0,11.0,0
SKU098,2024-09-02,actual,11.0,15.0,11.0,11.0,0
SKU098,2024-09-09,actual,11.0,14.25,11.0,11.0,0
SKU098,2024-09-16,actual,8.0,12.25,8.0,8.0,0
SKU098,2024-09-23,actual,12.0,10.25,12.0,12.0,0
SKU098,2024-09-30,actual,8.0,10.5,8.0,8.0,0
SKU098,2024-10-07,actual,13.0,9.75,13.0,13.0,0
SKU098,2024-10-14,actual,15.0,10.25,15.0,15.0,0
SKU098,2024-10-21,actual,24.0,12.0,24.0,24.0,0
SKU098,2024-10-28,actual,12.0,15.0,12.0,12.0,0
SKU098,2024-11-04,actual,5.0,16.0,5.0,5.0,0
SKU098,2024-11-11,actual,11.0,14.0,11.0,11.0,0
SKU098,2024-11-18,actual,9.0,13.0,9.0,9.0,0
SKU098,2024-11-25,actual,9.0,9.25,9.0,9.0,0
SKU098,2024-12-02,actual,11.0,8.5,11.0,11.0,0
SKU098,2024-12-09,actual,5.0,10.0,5.0,5.0,0
SKU098,2024-12-16,actual,3.0,8.5,3.0,3.0,0
SKU098,2024-12-23,actual,4.0,7.0,4.0,4.0,0
SKU098,2024-12-30,actual,8.0,5.75,8.0,8.0,0
SKU098,2025-01-06,actual,8.0,5.0,8.0,8.0,0
SKU098,2025-01-13,actual,9.0,5.75,9.0,9.0,0
SKU098,2025-01-20,actual,16.0,7.25,16.0,16.0,0
SKU098,2025-01-27,actual,7.0,10.25,7.0,7.0,0
SKU098,2025-02-03,actual,13.0,10.0,13.0,13.0,0
SKU098,2025-02-10,actual,9.0,11.25,9.0,9.0,0
SKU098,2025-02-17,actual,5.0,11.25,5.0,5.0,0
SKU098,2025-02-24,actual,7.0,8.5,7.0,7.0,0
SKU098,2025-03-03,actual,3.0,8.5,3.0,3.0,0
SKU098,2025-03-10,actual,5.0,6.0,5.0,5.0,0
SKU098,2025-03-17,actual,8.0,5.0,8.0,8.0,0
SKU098,2025-03-24,actual,13.0,5.75,13.0,13.0,0
SKU098,2025-03-31,actual,6.0,7.25,6.0,6.0,0
SKU098,2025-04-07,actual,6.0,8.0,6.0,6.0,0
SKU098,2025-04-14,actual,9.0,8.25,9.0,9.0,0
SKU098,2025-04-21,actual,10.0,8.5,10.0,10.0,0
SKU098,2025-04-28,actual,19.0,7.75,19.0,19.0,0
SKU098,2025-05-05,actual,20.0,11.0,20.0,20.0,0
SKU098,2025-05-12,actual,11.0,14.5,11.0,11.0,0
SKU098,2025-05-19,actual,6.0,15.0,6.0,6.0,0
SKU098,2025-05-26,actual,13.0,14.0,13.0,13.0,0
SKU098,2025-06-02,actual,6.0,12.5,6.0,6.0,0
SKU098,2025-06-09,actual,17.0,9.0,17.0,17.0,0
SKU098,2025-06-16,actual,18.0,10.5,18.0,18.0,0
SKU098,2025-06-23,actual,10.0,10.0,10.0,10.0,0
SKU098,2025-06-30,actual,9.0,17.0,9.0,9.0,0
SKU098,2025-07-07,actual,8.0,10.0,8.0,8.0,0
SKU098,2025-07-14,actual,17.0,16.0,17.0,17.0,0
SKU098,2025-07-21,actual,18.0,11.0,18.0,18.0,0
SKU098,2025-07-28,actual,19.0,10.0,19.0,19.0,0
SKU098,2025-08-04,actual,13.0,14.0,13.0,13.0,0
SKU098,2025-08-11,actual,29.0,19.0,29.0,29.0,0
SKU098,2025-08-18,actual,10.0,16.0,10.0,10.0,0
SKU098,2025-08-25,actual,19.0,11.0,19.0,19.0,0
SKU098,2025-09-01,actual,16.0,11.0,16.0,16.0,0
SKU098,2025-09-08,actual,15.0,11.0,15.0,15.0,0
SKU098,2025-09-15,actual,6.0,8.0,6.0,6.0,0
SKU098,2025-09-22,actual,10.0,12.0,10.0,10.0,0
SKU098,2025-09-29,actual,13.0,8.0,13.0,13.0,0
SKU098,2025-10-06,actual,6.0,13.0,6.0,6.0,0
SKU098,2025-10-13,actual,9.0,15.0,9.0,9.0,0
SKU098,2025-10-20,actual,22.0,24.0,22.0,22.0,0
SKU098,2025-10-27,actual,17.0,12.0,17.0,17.0,0
SKU098,2025-11-03,actual,11.0,5.0,11.0,11.0,0
SKU098,2025-11-10,actual,10.0,11.0,10.0,10.0,0
SKU098,2025-11-17,actual,7.0,9.0,7.0,7.0,0
SKU098,2025-11-24,actual,5.0,9.0,5.0,5.0,0
SKU098,2025-12-01,actual,5.0,11.0,5.0,5.0,0
SKU098,2025-12-08,actual,11.0,5.0,11.0,11.0,0
SKU098,2025-12-15,actual,6.0,3.0,6.0,6.0,0
SKU098,2025-12-22,actual,6.0,4.0,6.0,6.0,0
SKU098,2025-12-29,actual,3.0,8.0,3.0,3.0,0
SKU098,2026-01-05,actual,13.0,8.0,13.0,13.0,0
SKU098,2026-01-12,actual,12.0,9.0,12.0,12.0,0
SKU098,2026-01-19,actual,8.0,16.0,8.0,8.0,0
SKU098,2026-01-26,actual,7.0,7.0,7.0,7.0,0
SKU098,2026-02-02,actual,7.0,13.0,7.0,7.0,0
SKU098,2026-02-09,actual,4.0,9.0,4.0,4.0,0
SKU098,2026-02-16,actual,6.0,5.0,6.0,6.0,0
SKU098,2026-02-23,actual,3.0,7.0,3.0,3.0,0
SKU098,2026-03-02,actual,10.0,3.0,10.0,10.0,0
SKU098,2026-03-09,actual,8.0,5.0,8.0,8.0,0
SKU098,2026-03-16,actual,5.0,8.0,5.0,5.0,0
SKU098,2026-03-23,actual,9.0,13.0,9.0,9.0,0
SKU098,2026-03-30,actual,10.0,6.0,10.0,10.0,0
SKU098,2026-04-06,actual,11.0,6.0,11.0,11.0,0
SKU098,2026-04-13,actual,8.0,9.0,8.0,8.0,0
SKU098,2026-04-20,actual,10.0,10.0,10.0,10.0,0
SKU098,2026-04-27,actual,16.0,19.0,16.0,16.0,0
SKU098,2026-05-04,actual,22.0,20.0,22.0,22.0,0
SKU098,2026-05-11,actual,11.0,11.0,11.0,11.0,0
SKU098,2026-05-18,actual,8.0,6.0,8.0,8.0,0
SKU098,2026-05-25,actual,14.0,13.0,14.0,14.0,0
SKU098,2026-06-01,actual,13.0,6.0,13.0,13.0,0
SKU098,2026-06-08,actual,12.0,17.0,12.0,12.0,0
SKU098,2026-06-15,actual,14.0,18.0,14.0,14.0,0
SKU099,2024-09-09,actual,8.0,0.0,8.0,8.0,0
SKU099,2024-09-16,actual,13.0,8.0,13.0,13.0,0
SKU099,2024-09-23,actual,10.0,10.5,10.0,10.0,0
SKU099,2024-09-30,actual,19.0,10.333333333333334,19.0,19.0,0
SKU099,2024-10-07,actual,14.0,12.5,14.0,14.0,0
SKU099,2024-10-14,actual,20.0,14.0,20.0,20.0,0
SKU099,2024-10-21,actual,33.0,15.75,33.0,33.0,0
SKU099,2024-10-28,actual,16.0,21.5,16.0,16.0,0
SKU099,2024-11-04,actual,16.0,20.75,16.0,16.0,0
SKU099,2024-11-11,actual,12.0,21.25,12.0,12.0,0
SKU099,2024-11-18,actual,17.0,19.25,17.0,17.0,0
SKU099,2024-11-25,actual,20.0,15.25,20.0,20.0,0
SKU099,2024-12-02,actual,23.0,16.25,23.0,23.0,0
SKU099,2024-12-09,actual,12.0,18.0,12.0,12.0,0
SKU099,2024-12-16,actual,15.0,18.0,15.0,15.0,0
SKU099,2024-12-23,actual,37.0,17.5,37.0,37.0,0
SKU099,2024-12-30,actual,17.0,21.75,17.0,17.0,0
SKU099,2025-01-06,actual,6.0,20.25,6.0,6.0,0
SKU099,2025-01-13,actual,14.0,18.75,14.0,14.0,0
SKU099,2025-01-20,actual,31.0,18.5,31.0,31.0,0
SKU099,2025-01-27,actual,21.0,17.0,21.0,21.0,0
SKU099,2025-02-03,actual,15.0,18.0,15.0,15.0,0
SKU099,2025-02-10,actual,14.0,20.25,14.0,14.0,0
SKU099,2025-02-17,actual,15.0,20.25,15.0,15.0,0
SKU099,2025-02-24,actual,11.0,16.25,11.0,11.0,0
SKU099,2025-03-03,actual,15.0,13.75,15.0,15.0,0
SKU099,2025-03-10,actual,13.0,13.75,13.0,13.0,0
SKU099,2025-03-17,actual,14.0,13.5,14.0,14.0,0
SKU099,2025-03-24,actual,12.0,13.25,12.0,12.0,0
SKU099,2025-03-31,actual,13.0,13.5,13.0,13.0,0
SKU099,2025-04-07,actual,13.0,13.0,13.0,13.0,0
SKU099,2025-04-14,actual,14.0,13.0,14.0,14.0,0
SKU099,2025-04-21,actual,11.0,13.0,11.0,11.0,0
SKU099,2025-04-28,actual,17.0,12.75,17.0,17.0,0
SKU099,2025-05-05,actual,11.0,13.75,11.0,11.0,0
SKU099,2025-05-12,actual,7.0,13.25,7.0,7.0,0
SKU099,2025-05-19,actual,7.0,11.5,7.0,7.0,0
SKU099,2025-05-26,actual,13.0,10.5,13.0,13.0,0
SKU099,2025-06-02,actual,11.0,9.5,11.0,11.0,0
SKU099,2025-06-09,actual,7.0,9.5,7.0,7.0,0
SKU099,2025-06-16,actual,5.0,9.5,5.0,5.0,0
SKU099,2025-06-23,actual,9.0,9.0,9.0,9.0,0
SKU099,2025-06-30,actual,7.0,8.0,7.0,7.0,0
SKU099,2025-07-07,actual,7.0,7.0,7.0,7.0,0
SKU099,2025-07-14,actual,13.0,7.0,13.0,13.0,0
SKU099,2025-07-21,actual,10.0,9.0,10.0,10.0,0
SKU099,2025-07-28,actual,11.0,9.25,11.0,11.0,0
SKU099,2025-08-04,actual,11.0,10.25,11.0,11.0,0
SKU099,2025-08-11,actual,24.0,11.25,24.0,24.0,0
SKU099,2025-08-18,actual,8.0,14.0,8.0,8.0,0
SKU099,2025-08-25,actual,9.0,13.5,9.0,9.0,0
SKU099,2025-09-01,actual,16.0,13.0,16.0,16.0,0
SKU099,2025-09-08,actual,14.0,8.0,14.0,14.0,0
SKU099,2025-09-15,actual,12.0,13.0,12.0,12.0,0
SKU099,2025-09-22,actual,8.0,10.0,8.0,8.0,0
SKU099,2025-09-29,actual,14.0,19.0,14.0,14.0,0
SKU099,2025-10-06,actual,13.0,14.0,13.0,13.0,0
SKU099,2025-10-13,actual,14.0,20.0,14.0,14.0,0
SKU099,2025-10-20,actual,37.0,33.0,37.0,37.0,0
SKU099,2025-10-27,actual,10.0,16.0,10.0,10.0,0
SKU099,2025-11-03,actual,22.0,16.0,22.0,22.0,0
SKU099,2025-11-10,actual,12.0,12.0,12.0,12.0,0
SKU099,2025-11-17,actual,12.0,17.0,12.0,12.0,0
SKU099,2025-11-24,actual,17.0,20.0,17.0,17.0,0
SKU099,2025-12-01,actual,26.0,23.0,26.0,26.0,0
SKU099,2025-12-08,actual,22.0,12.0,22.0,22.0,0
SKU099,2025-12-15,actual,19.0,15.0,19.0,19.0,0
SKU099,2025-12-22,actual,31.0,37.0,31.0,31.0,0
SKU099,2025-12-29,actual,16.0,17.0,16.0,16.0,0
SKU099,2026-01-05,actual,20.0,6.0,20.0,20.0,0
SKU099,2026-01-12,actual,13.0,14.0,13.0,13.0,0
SKU099,2026-01-19,actual,24.0,31.0,24.0,24.0,0
SKU099,2026-01-26,actual,22.0,21.0,22.0,22.0,0
SKU099,2026-02-02,actual,14.0,15.0,14.0,14.0,0
SKU099,2026-02-09,actual,13.0,14.0,13.0,13.0,0
SKU099,2026-02-16,actual,15.0,15.0,15.0,15.0,0
SKU099,2026-02-23,actual,14.0,11.0,14.0,14.0,0
SKU099,2026-03-02,actual,4.0,15.0,4.0,4.0,0
SKU099,2026-03-09,actual,11.0,13.0,11.0,11.0,0
SKU099,2026-03-16,actual,8.0,14.0,8.0,8.0,0
SKU099,2026-03-23,actual,17.0,12.0,17.0,17.0,0
SKU099,2026-03-30,actual,15.0,13.0,15.0,15.0,0
SKU099,2026-04-06,actual,13.0,13.0,13.0,13.0,0
SKU099,2026-04-13,actual,10.0,14.0,10.0,10.0,0
SKU099,2026-04-20,actual,10.0,11.0,10.0,10.0,0
SKU099,2026-04-27,actual,12.0,17.0,12.0,12.0,0
SKU099,2026-05-04,actual,10.0,11.0,10.0,10.0,0
SKU099,2026-05-11,actual,17.0,7.0,17.0,17.0,0
SKU099,2026-05-18,actual,10.0,7.0,10.0,10.0,0
SKU099,2026-05-25,actual,8.0,13.0,8.0,8.0,0
SKU099,2026-06-01,actual,11.0,11.0,11.0,11.0,0
SKU099,2026-06-08,actual,13.0,7.0,13.0,13.0,0
SKU099,2026-06-15,actual,4.0,5.0,4.0,4.0,0
SKU100,2024-07-01,actual,0.0,0.0,0.0,0.0,0
SKU100,2024-07-08,actual,8.0,0.0,8.0,8.0,0
SKU100,2024-07-15,actual,7.0,4.0,7.0,7.0,0
SKU100,2024-07-22,actual,8.0,5.0,8.0,8.0,0
SKU100,2024-07-29,actual,7.0,5.75,7.0,7.0,0
SKU100,2024-08-05,actual,10.0,7.5,10.0,10.0,0
SKU100,2024-08-12,actual,11.0,8.0,11.0,11.0,0
SKU100,2024-08-19,actual,3.0,9.0,3.0,3.0,0
SKU100,2024-08-26,actual,7.0,7.75,7.0,7.0,0
SKU100,2024-09-02,actual,2.0,7.75,2.0,2.0,0
SKU100,2024-09-09,actual,6.0,5.75,6.0,6.0,0
SKU100,2024-09-16,actual,11.0,4.5,11.0,11.0,0
SKU100,2024-09-23,actual,14.0,6.5,14.0,14.0,0
SKU100,2024-09-30,actual,9.0,8.25,9.0,9.0,0
SKU100,2024-10-07,actual,3.0,10.0,3.0,3.0,0
SKU100,2024-10-14,actual,3.0,9.25,3.0,3.0,0
SKU100,2024-10-21,actual,11.0,7.25,11.0,11.0,0
SKU100,2024-10-28,actual,5.0,6.5,5.0,5.0,0
SKU100,2024-11-04,actual,3.0,5.5,3.0,3.0,0
SKU100,2024-11-11,actual,5.0,5.5,5.0,5.0,0
SKU100,2024-11-18,actual,5.0,6.0,5.0,5.0,0
SKU100,2024-11-25,actual,3.0,4.5,3.0,3.0,0
SKU100,2024-12-02,actual,5.0,4.0,5.0,5.0,0
SKU100,2024-12-09,actual,9.0,4.5,9.0,9.0,0
SKU100,2024-12-16,actual,5.0,5.5,5.0,5.0,0
SKU100,2024-12-23,actual,5.0,5.5,5.0,5.0,0
SKU100,2024-12-30,actual,7.0,6.0,7.0,7.0,0
SKU100,2025-01-06,actual,8.0,6.5,8.0,8.0,0
SKU100,2025-01-13,actual,5.0,6.25,5.0,5.0,0
SKU100,2025-01-20,actual,17.0,6.25,17.0,17.0,0
SKU100,2025-01-27,actual,6.0,9.25,6.0,6.0,0
SKU100,2025-02-03,actual,6.0,9.0,6.0,6.0,0
SKU100,2025-02-10,actual,5.0,8.5,5.0,5.0,0
SKU100,2025-02-17,actual,7.0,8.5,7.0,7.0,0
SKU100,2025-02-24,actual,7.0,6.0,7.0,7.0,0
SKU100,2025-03-03,actual,9.0,6.25,9.0,9.0,0
SKU100,2025-03-10,actual,11.0,7.0,11.0,11.0,0
SKU100,2025-03-17,actual,8.0,8.5,8.0,8.0,0
SKU100,2025-03-24,actual,7.0,8.75,7.0,7.0,0
SKU100,2025-03-31,actual,6.0,8.75,6.0,6.0,0
SKU100,2025-04-07,actual,9.0,8.0,9.0,9.0,0
SKU100,2025-04-14,actual,12.0,7.5,12.0,12.0,0
SKU100,2025-04-21,actual,9.0,8.5,9.0,9.0,0
SKU100,2025-04-28,actual,20.0,9.0,20.0,20.0,0
SKU100,2025-05-05,actual,13.0,12.5,13.0,13.0,0
SKU100,2025-05-12,actual,5.0,13.5,5.0,5.0,0
SKU100,2025-05-19,actual,11.0,11.75,11.0,11.0,0
SKU100,2025-05-26,actual,10.0,12.25,10.0,10.0,0
SKU100,2025-06-02,actual,9.0,9.75,9.0,9.0,0
SKU100,2025-06-09,actual,6.0,8.75,6.0,6.0,0
SKU100,2025-06-16,actual,8.0,9.0,8.0,8.0,0
SKU100,2025-06-23,actual,13.0,8.25,13.0,13.0,0
SKU100,2025-06-30,actual,7.0,0.0,7.0,7.0,0
SKU100,2025-07-07,actual,8.0,8.0,8.0,8.0,0
SKU100,2025-07-14,actual,13.0,7.0,13.0,13.0,0
SKU100,2025-07-21,actual,9.0,8.0,9.0,9.0,0
SKU100,2025-07-28,actual,8.0,7.0,8.0,8.0,0
SKU100,2025-08-04,actual,10.0,10.0,10.0,10.0,0
SKU100,2025-08-11,actual,10.0,11.0,10.0,10.0,0
SKU100,2025-08-18,actual,3.0,3.0,3.0,3.0,0
SKU100,2025-08-25,actual,9.0,7.0,9.0,9.0,0
SKU100,2025-09-01,actual,6.0,2.0,6.0,6.0,0
SKU100,2025-09-08,actual,7.0,6.0,7.0,7.0,0
SKU100,2025-09-15,actual,10.0,11.0,10.0,10.0,0
SKU100,2025-09-22,actual,4.0,14.0,4.0,4.0,0
SKU100,2025-09-29,actual,7.0,9.0,7.0,7.0,0
SKU100,2025-10-06,actual,8.0,3.0,8.0,8.0,0
SKU100,2025-10-13,actual,2.0,3.0,2.0,2.0,0
SKU100,2025-10-20,actual,11.0,11.0,11.0,11.0,0
SKU100,2025-10-27,actual,7.0,5.0,7.0,7.0,0
SKU100,2025-11-03,actual,8.0,3.0,8.0,8.0,0
SKU100,2025-11-10,actual,7.0,5.0,7.0,7.0,0
SKU100,2025-11-17,actual,4.0,5.0,4.0,4.0,0
SKU100,2025-11-24,actual,3.0,3.0,3.0,3.0,0
SKU100,2025-12-01,actual,4.0,5.0,4.0,4.0,0
SKU100,2025-12-08,actual,1.0,9.0,1.0,1.0,0
SKU100,2025-12-15,actual,7.0,5.0,7.0,7.0,0
SKU100,2025-12-22,actual,9.0,5.0,9.0,9.0,0
SKU100,2025-12-29,actual,6.0,7.0,6.0,6.0,0
SKU100,2026-01-05,actual,4.0,8.0,4.0,4.0,0
SKU100,2026-01-12,actual,7.0,5.0,7.0,7.0,0
SKU100,2026-01-19,actual,6.0,17.0,6.0,6.0,0
SKU100,2026-01-26,actual,13.0,6.0,13.0,13.0,0
SKU100,2026-02-02,actual,7.0,6.0,7.0,7.0,0
SKU100,2026-02-09,actual,5.0,5.0,5.0,5.0,0
SKU100,2026-02-16,actual,11.0,7.0,11.0,11.0,0
SKU100,2026-02-23,actual,6.0,7.0,6.0,6.0,0
SKU100,2026-03-02,actual,10.0,9.0,10.0,10.0,0
SKU100,2026-03-09,actual,11.0,11.0,11.0,11.0,0
SKU100,2026-03-16,actual,10.0,8.0,10.0,10.0,0
SKU100,2026-03-23,actual,12.0,7.0,12.0,12.0,0
SKU100,2026-03-30,actual,6.0,6.0,6.0,6.0,0
SKU100,2026-04-06,actual,12.0,9.0,12.0,12.0,0
SKU100,2026-04-13,actual,14.0,12.0,14.0,14.0,0
SKU100,2026-04-20,actual,9.0,9.0,9.0,9.0,0
SKU100,2026-04-27,actual,14.0,20.0,14.0,14.0,0
SKU100,2026-05-04,actual,9.0,13.0,9.0,9.0,0
SKU100,2026-05-11,actual,7.0,5.0,7.0,7.0,0
SKU100,2026-05-18,actual,7.0,11.0,7.0,7.0,0
SKU100,2026-05-25,actual,13.0,10.0,13.0,13.0,0
SKU100,2026-06-01,actual,8.0,9.0,8.0,8.0,0
SKU100,2026-06-08,actual,8.0,6.0,8.0,8.0,0
SKU100,2026-06-15,actual,5.0,8.0,5.0,5.0,0
SKU101,2025-11-24,actual,10.0,0.0,10.0,10.0,0
SKU101,2025-12-01,actual,12.0,10.0,12.0,12.0,0
SKU101,2025-12-08,actual,14.0,11.0,14.0,14.0,0
SKU101,2025-12-15,actual,5.0,12.0,5.0,5.0,0
SKU101,2025-12-22,actual,28.0,10.25,28.0,28.0,0
SKU101,2025-12-29,actual,13.0,14.75,13.0,13.0,0
SKU101,2026-01-05,actual,14.0,15.0,14.0,14.0,0
SKU101,2026-01-12,actual,17.0,15.0,17.0,17.0,0
SKU101,2026-01-19,actual,15.0,18.0,15.0,15.0,0
SKU101,2026-01-26,actual,30.0,14.75,30.0,30.0,0
SKU101,2026-02-02,actual,14.0,19.0,14.0,14.0,0
SKU101,2026-02-09,actual,10.0,19.0,10.0,10.0,0
SKU101,2026-02-16,actual,20.0,17.25,20.0,20.0,0
SKU101,2026-02-23,actual,20.0,18.5,20.0,20.0,0
SKU101,2026-03-02,actual,19.0,16.0,19.0,19.0,0
SKU101,2026-03-09,actual,14.0,17.25,14.0,14.0,0
SKU101,2026-03-16,actual,21.0,18.25,21.0,21.0,0
SKU101,2026-03-23,actual,6.0,18.5,6.0,6.0,0
SKU101,2026-03-30,actual,15.0,15.0,15.0,15.0,0
SKU101,2026-04-06,actual,16.0,14.0,16.0,16.0,0
SKU101,2026-04-13,actual,13.0,14.5,13.0,13.0,0
SKU101,2026-04-20,actual,15.0,12.5,15.0,15.0,0
SKU101,2026-04-27,actual,22.0,14.75,22.0,22.0,0
SKU101,2026-05-04,actual,13.0,16.5,13.0,13.0,0
SKU101,2026-05-11,actual,12.0,15.75,12.0,12.0,0
SKU101,2026-05-18,actual,20.0,15.5,20.0,20.0,0
SKU101,2026-05-25,actual,9.0,16.75,9.0,9.0,0
SKU101,2026-06-01,actual,8.0,13.5,8.0,8.0,0
SKU101,2026-06-08,actual,9.0,12.25,9.0,9.0,0
SKU101,2026-06-15,actual,12.0,11.5,12.0,12.0,0
SKU102,2024-07-08,actual,35.0,0.0,35.0,35.0,0
SKU102,2024-07-15,actual,43.0,35.0,43.0,43.0,0
SKU102,2024-07-22,actual,31.0,39.0,31.0,31.0,0
SKU102,2024-07-29,actual,30.0,36.333333333333336,30.0,30.0,0
SKU102,2024-08-05,actual,32.0,34.75,32.0,32.0,0
SKU102,2024-08-12,actual,58.0,34.0,58.0,58.0,0
SKU102,2024-08-19,actual,32.0,37.75,32.0,32.0,0
SKU102,2024-08-26,actual,23.0,38.0,23.0,23.0,0
SKU102,2024-09-02,actual,27.0,36.25,27.0,27.0,0
SKU102,2024-09-09,actual,28.0,35.0,28.0,28.0,0
SKU102,2024-09-16,actual,27.0,27.5,27.0,27.0,0
SKU102,2024-09-23,actual,27.0,26.25,27.0,27.0,0
SKU102,2024-09-30,actual,22.0,27.25,22.0,22.0,0
SKU102,2024-10-07,actual,24.0,26.0,24.0,24.0,0
SKU102,2024-10-14,actual,28.0,25.0,28.0,28.0,0
SKU102,2024-10-21,actual,62.0,25.25,62.0,62.0,0
SKU102,2024-10-28,actual,26.0,34.0,26.0,26.0,0
SKU102,2024-11-04,actual,34.0,35.0,34.0,34.0,0
SKU102,2024-11-11,actual,32.0,37.5,32.0,32.0,0
SKU102,2024-11-18,actual,30.0,38.5,30.0,30.0,0
SKU102,2024-11-25,actual,34.0,30.5,34.0,34.0,0
SKU102,2024-12-02,actual,30.0,32.5,30.0,30.0,0
